Title,Paragraphs,Place,Date,Open,URL,Coverage,Images,Witness_id,Cluster_id
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, &c. Tin
following are tho close ucasona
throughout Victoria for Ihe year > THE
WHOLE YE Mi, All birds, except sparrows
and minus, not inigeuous to Australia
and their produce (ixclud* ag egg"")»
antelope, bee-eaters, bustard or wild
turkey, 'Oalifornian quail, deer,
cpitbianuras, fantiiils, fly-catchers,
great kingfisher or laughing jackass,
grouse, ibis, lyre-birds, magpies,
magpio larks, owls, partridges,
pheasants, platypus, podargus or
mopokes, robins, seals, southern stono
plover or curlow, swallow warblers,
white swan, wren*. 14TH JUNE TO 20th
DECEMBER. Black swan, emu, wild geese of
all kindo. Ibt AUGUST TO LAST DAY of
FEBRUARY FOLLOWING. Brunze-winged or
othor wild pigeons, quail* 1ST AUGUST TO
20TH DECEMBER (Both dates inclusive.)
All birds known as cranes, such as
herons, .grets, etc. honey-eaters,
eveept wattle bird and cathor heads ;
all mombers of the ijrauculus family ;
avocct, bittern, black cockatoos, coach-
whip bird, cuckooB, gang gang cockatoos,
land rail, all other members of tho rail
family, porphyrio, coots, etc. ; larks
and those known as pipot and
cinoloramphus tnallee hen, nightjars,
plover or puew t, uli thrr kinds of
plover oxceps tho southeiirn stonplover
or curlew ; ahriko-tit, wit telle,
stilt*, swamp or ground parrakeet, ti*>,
thrushes, tree«orcepors, thickheads,
wedge-bill, wild duck j j3\ species,
wood swallows","Echuca, Victoria",1898-12-14,true,http://trove.nla.gov.au/ndp/del/article/114968495,http://dbpedia.org/resource/Echuca,,kjegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, &o. The
following are the oIobo seaeonB
throughout Victoria for the year THE
WH0L3 year. All blrdB, except sparrows
and min&B, not inigcnouB to Australia
and their produce (iucludng eggs),
antelope, bec«cater8, bustard or wild
turkoy, Califnrnian quail, deer,
epithianuras, fantuils, flycatchers,
great kingfisher or laughipg jickauB,
grouse, ibin, lyre-birds, magpies,
lnagpio lurka. owls, partridges,
pheasants, platypus, podargus or
mopokes, robius, seals, southern atone
plover or curlow, ow&llow warblora,
whito nwon, wreuu. 14tii Junii to 20th
Deoemdrb. Black swan, emu, wild geese of
all kinds. 1st August to last eay of
Fbbiuxary TOLLOWINQ. Brunso-wlnged or
other wild pigeons, quail. Ut August to
20th December. (Both dates inclusive.)
All birds known <\s crauco, such as
herons, : grots, eto, honoy.eaters,
oxcept wattlo bird and oathor heads ;
all mombora of the uniuoulns family ;
avocot, bittern, blaok cockatoos, ooach-
whipbird, cuckoos, gang gang cockatoos,
land rail, all other members of the rail
family, porphyrio, cootB, eto. ; larks
and thoso known as pipot and
cincloiamphuu mallso hen, night*jani,
plover or pauw t, uli thcr kinds of
plover oxoops the oouthcarn ston* plover
or curlew ; shrike-tit, eittells,
stilts, swamp or ground parrakect,
tca'i, thrushes, troe-oreopers,
thickhoads, wodge«bill, wild duck any
species, wood swallows","Echuca, Victoria",1899-01-14,true,http://trove.nla.gov.au/ndp/del/article/115007696,http://dbpedia.org/resource/Echuca,,qDegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, &c. The
following aro tho close seasons for
throughout Victoria for the year : TOE
WHOLE YEAR, All birds, except sparrows
and minas, cot indigenous to Australia
and their produce (includ* ing eggp),
antelope, boc'catera, bustard or wild
turkey, Californian quail, deer,
epithianuras, fantaila. fly-cat chera,
great kingfisher or laughing jackass,
grouse, ibic, lyre-birds, magpies,
magpie larks, owls, partridges,
pheasants, platypus, podargue or
mopokes, robins, seals, southern stone
plover or curlew, swallow warblers,
white swan, wrens. 14TH JUNE TO 20TH
DECEMBER. Blaok swan, emu, wild geeeo of
all kinds. 1ST AUGUST TO LAST DAY OF
FEBRUARY FOLLOWING. Bronxc-winged or
other wild pigeons, quail. H? AUGUST TO
20TH DECEMBER (Both datea incluBivc.)
All birds known AS cranes, euch as
heronB, grets, eto. honey-eatora, oxcept
wattlo bird * and eather heads ; all
mombers of the ^rauculus family-;
avocet, bittern, blaolc cockatoos,
coach-whip bird, cuckoos, gang gang
cockatoos, landrail, all other members
of the rail family, porphyrio, coots,
etc. ; lark* and those known as pipet
and cmcloramphus ; xualleo hen,
nightjars, plovor or peewiL. all other
kinds of plover exceps tho southcarn
atonplover or curlew ; Hhrike-tit,
sittells, st'.lts, swamp or ground
parrakeet, tc»*', thrushes, tree-
croepera, tbickhoads. wedge-bill, wild
duck of-any species, wood swallows","Echuca, Victoria",1898-03-17,true,http://trove.nla.gov.au/ndp/del/article/114961390,http://dbpedia.org/resource/Echuca,,HDegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Qlose Seasons for Game, &c. The follow g
are tho cloBe seasons throughout
Victoria for tho year :— THE WHOLE yeah.
All birds, except sparrows aud minas,
not iuigenoua to Australia and their
produce (includes C6SS)« ^ntelopo, bee-
eaters, bustard or wild turkey,
Californian quail, door, epithianuras,
fantuils, fly-catchers, great kingfisher
or laughing jackass, grouse, ibi-i,
lyre-birds, magpies, magpie larks, owls,
partridges, pheasants, platypus,
podargUH or inopokes, robins, seals,
i-outhorn stono plover or curlew,
swallow, warblers, white swan, wren*.
14th June to 20th December. Black swan,
emu, wild goeso of all kinds, 1st August
to last day ok February following.
Bronze-winged or other wild pigeons,
quail. IbT August to 20th December (Both
dates inclusive.) All birds known as
cranes, such as herons, grets, etc.
honey.eaters, eveopt wattle Mrd and eat
her hoads ; all mombera of tho grauculus
family ; a voce!/, bittern, black
cockatoos, coach-whip-bird, cuckoos,
gang gang cookatoos, land rail, all
other members of tho rail family,
porphyrio, coots, etc. ; larks and those
known as pipet and cineloiamphua toalloo
hen, night-jars, plover or peuw t, all
thcr kinds of plover exceps the
aoutbearn atoonplover or curlew ;
shrike-tit, sittolls, stilts, ewamp or
Aground parralcnet, tctti, thrushes,
»ree-oreopcrs, thickheads, wedge-","Echuca, Victoria",1899-02-24,true,http://trove.nla.gov.au/ndp/del/article/115009107,http://dbpedia.org/resource/Echuca,,tzegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","swan, wrcnu. 14TH JUNE TO 20TII
Deokmbf.R. Black swan, emu, wild geeBO
of all kinds. 1ST AUGUST TO LAST DAY OF
FEBRUARY FOLLOWING. ^ronzo-wirged or
other wild pigeon?, quail. 1ST AUGUST TO
20TH DECEMBER .I*;>. {'(Both dates
inclusive.) All birds k'nown'As cranes,
Buch as heions, grots, '68c."" < "" honey-
eaters, ovcopt watfclo bird atidI:;
eathor heads ; all members of the
erauculua family ; avocet, bittern,
black cockatoos,<rWaahiwliipbird;
cuckoos, gang gang cockatoos, land rnil/
all other members of tho rail family,
porphyrio, coota, etc. ; larks and those
known as pipet and cinoloramphus ;
malleo hen, night-jaro, plover or
peewit, all tinr kinds of.plover oxcopu
tho Bouthearn etonplovor or""< curlew'}
ahriko-tit, sit tolls, stilts, Bwamp' oF
ground parrakeet, t(.c\>, thrushes,
tree-creopera, tbiokheads, wcdgo-bill,
wild duck of any epecics, wood swallow","Echuca, Victoria",1898-04-30,true,http://trove.nla.gov.au/ndp/del/article/114962503,http://dbpedia.org/resource/Echuca,,KjegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, &c. ffht
following are the close seasons j
throughout Victoria for tho year :- j
THK W'lIOLK YBAB. j All birds, except
sparrows ami ininaa, not in-j
""'IgflilonB to""Australia and their
produce (lucludi ngtegga), antelope,
beo«eaters, bustard or wild turkey,
Califormau quail, deer, epithianuraa,}
,iantail8, fly-cat chore, grout
kingfisher or laugh J ing jackass,
grouse,. ibis, lyre-birds, magpies,!
magpie''larks, owls, partridges,
jihoasautsj ? flit ypu's, podargua or
mopoken, robins, seals,! southern stone
plovor or curlew, swallow 1 warbl#»rs,
white swan, wrent>. I 14th Jrifn TO
20TII Dkgkmbkh. 1 Black swan, emu, wild
gonae of nil kinds. iBT'AUOUST TC 'LAST
DAY OF FCBHUAKY ""FOLLOWING. Bronze-
winged or other wild pigeons, quail. 1ST
Auciust TO 20tij Dkobmber (Both dates
inclusive.) .'.All birds known ,vb
craws, such as herons, VtgrotB/ eto.
hono.y-caters, ovcept wuttle bfrd and
eathor heads ; all membora of tho
''eraueuluB family ; avocet, bittern,
black coo' katoos, coach-whip-bird,
cuckoos, gang gang .oekatoos, landrail,
all other members of the TOil family,
porphyrio, eonts, etc. ; larks and those
known aa pip","Echuca, Victoria",1898-11-24,true,http://trove.nla.gov.au/ndp/del/article/114967953,http://dbpedia.org/resource/Echuca,,hzegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","June to 20th
Dkoembkr. Blaok swan, emu, wild geese of
all kinds. 1st August to last day op
February . FOLLOWING. Sronzo-wingod","Echuca, Victoria",1899-02-10,true,http://trove.nla.gov.au/ndp/del/article/115008640,http://dbpedia.org/resource/Echuca,,tTegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Oloae Seasons for Game, &c. The
following aro tho clnoo uoasoub for game
throughout Victoria for the year : THE
W1XOLB YEAR. All birds, except sparrows
and miuas, not in* risgenottfi to
Australia and their produce (including
Qgg*)» antelope, bee-eaters, bustard or
wild t'urkoy, CaHfornian quail, deer,
epithianura*, fcutuils, fly-catchers,
great kinfifinliT or laughing jackass,
grouse, ibis, lyre-birds, magpies,
magpio larks, owls, partridges,
pheawanta platypus, podargus or mopokes,
robins, beaW, southern atone plover or
ourlew, cwailow MlurycnkJEhita swan,
wren*. . 14tm Junk TO 20tu Deokmbkb.
Black swan, omu, wild geeao of all
kind*. 1st AUOUST TO LAST DAT OP
FEBRUARY VOLLOWINQ. Bruiws-wingcd or
other wild pigeons, quail. liT August TO
20TXT DECEMBER (Both dates inclusive.)
All birds known hs craues, suoh as
heronti, ;vret8, otc. lionoi'.nat^r*.
evcept wut*1« 1 irds andl e&ther heads ;
all members of th» ;'.!.uiouIus family ;
uv.-c^t, oiUcru, blaok oo ;.ntooF,
coach-Tvhip bird, cuckoos, gang gaug o
okatoon, land rail, nil o","Echuca, Victoria",1898-01-27,true,http://trove.nla.gov.au/ndp/del/article/114960092,http://dbpedia.org/resource/Echuca,,FDegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, &c. Tiie
following aro the close sc&bodb
throughout Victoria for tho year THE
WHOLE YEMT. All birds, oxcept nparrows
and minas, not in* igenouB to Australia
and thoir produce (includng eggn),
antelope, bee-eaters, bustard or wild
lurkoy, Californian quail, deer,
cpithianuras, fantails, fly.catcheru,
groat kingfisher or laughing jackass,
grouse, ibis, lyro-uirds, magpies,
mugpio larks, owls, partridges,
pheasants, platypus, podargus or
mopokes, robins, coals, southern stone
plover or curlew, swallow warblers,
white swan, wrens. 14th JUNK TO 20TJI
DECEMBER. Blaok swan, omu, wild gcoso of
all kinds. 1st AUGUST TO LAST DAY OP
FEBRUARY VOLLOWINQ. / Bronze-winged or
other wild pigeons, quail. 1ST AUGUST TO
20TII DECEMBER (Both dates inclusive.)
All birds known AS cratics, such as
borons, grotsi etc. honoy»eatcrs, ovcopt
^vattlo bird and eather heads ; all
momborfl of tho urauculus family ;
avocet, bittern, black cockatoos, coach-
whip bird, cuckoos, gang gang cookatoos,
land rail, all other members of the rail
family, porphyrio, coots, etc. ; larks
and. tlioao known as pipet and
cincloramphuu mnlleo hon, night-jaro,
plovor or peew t, all ther kinds of
plover oxcupa tho southcarn Btonplover
or curlew ; *hriUo-tit, sittells,
stilts, 3^;unp or ground parrukeet,
tcai, thrushes, trro-creepcrs,
thickheads, wedge-bill, wild duck of any
Bpeoics, wood swallows","Echuca, Victoria",1898-10-14,true,http://trove.nla.gov.au/ndp/del/article/114966724,http://dbpedia.org/resource/Echuca,,ajegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Olose Seasons for Game, <tec.
The'followingaro the oloee aeaaons
throughout:yictorla fortho;yer»r :~ THE
WHOLE year, All birds, oxcopt' u'parrowa
and minus, not inigonoue to Australia
and their produce (including °ggR)»
antplopo, boo-oators, bustard or wild
turkey, Californian quail, door,
epithianuraB, fantikile, fly.catohers,
grcut kincfinhcr or laughing jackass,
grouse, ibia, lyre-birds, magpies,
magpie lurks, owls, partridges,
pheasants, platypus, podargus or
mopokes, robins, seals, Houthern stone
plover or ourlew, swallow warblnrs,
white swan, wrenb. 14th June to 20th
December. . Blaok swan, omu, wild goose
of all kinds. 1st August to last pay of
february following. Bronze-winged or
other wild pigeons, quail. 1st Auooht to
20th December* (Both dates inclusive.)
All birds known as cranes, each as
heroes, grots, oto. honoy-eaters, oxoept
wattle bird and eathor heads; all
members of tho urauculus family ;
avocot, bittern, blaok cockatoos, coach-
whip-bird, cuokoos, gang gang cockatoos,
land rail, all other members of tho rail
family, porphyrio, coots, eto. ; larks
and those known as pipet and
cinoloramphnu mallao hen, nightjars,
plover or puew t, all thcr kinds of
plover oxceps the oouthearn ston* plovor
or curlew ; shriko-tit, oittells,
stilts, swamp or ground parrakeot,
tch'i, thrushes, treo*orooper8,
thickheads, wedge-bill, wild duck any
specioa, wood swallows","Echuca, Victoria",1899-01-11,true,http://trove.nla.gov.au/ndp/del/article/115007606,http://dbpedia.org/resource/Echuca,,pjegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, &c. The
following are the close seasons
throughout Victoria for tho year THE
WHOLE YE All. All birds, except sparrows
and minaa, not In* ' igouous to
Australia and their produoo (inolud ng
cgg»), antolopo, bee-cators, bustard or
wild turkey, Californian quail, deer,
epithianuras, fiuituils, fly-catchera,
great kingfisht-r or laughing jnckftso,'
grouse, ibis, lyre-birds, magpies,
.magpie- lurks, owls, partridges,
pheasants, platypus, podargitH or
mopokeo, robins, seals, southern Btono
plover or ourlow, swallow warblera,
white swan, wrenti. 14th June to 20th
December. Blaok swan, emu, wild geeso of
all kinds. 1st August to last day of
February rOLLOWINO. Bronze-winged or
othor wild pigoons, quail. 1st Auqust to
20tii December* (Both dates inclusive.)
All birds known ak cranes, such as
herons, grots, ctc. . honoy-eaters,
oxoopt wattle bird and oathor heads ;
all mombers of tho crauculus family ;
avocet, bittern, black cockatoos, coach-
whip bird, cuokooe, gang gang cockatoos,
land rail, all other members of tho rail
family, porphyrio, coots, etc. ; larks
and thoao known aB pipot aud
cincloramphua inallbo hen, njght-jara,
plovor or peaw t, nil ther kinds of
plover exceps tho ooutbeara Btonplowr or
curlew ; ehriko»tit, sittells, stilts,
Atvump or ground parrnkoot, tt«i,
thrushes, tr<'0'cret»pers, thickhoudu,
wedge*bill, wild duck any epeciee, wood
swallows","Echuca, Victoria",1899-01-17,true,http://trove.nla.gov.au/ndp/del/article/115020155,http://dbpedia.org/resource/Echuca,,qjegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","flycatchers,.
greul kingPin'mr or laugh, big jackass,
grouse, ibis, lyre-birds, magpies,
magpie larks. owls, partridges,
pheasants, platypus, podargUB or
mopokes, robins, scute, southern stone
plover or curlew, Bwallow warblers,
white swan, wrens. 1.4TH Jdnis td 20rn
Deokmbkr. Black swan, emu, wild geese of
all kindp. 1ST AUGUST TO LAST DAY op
FEBRUARY FOLLOWING. . SJrunzo-winged or
other wild pigeons, quail. lbT AUGUST TO
20TII DECEMBER {Both dates inclusive.)
AH birds known <\s cranes, such as
herons, grets, etc. honcy-eatcra, evcept
wattle bird and eatlio.* heads j all
members of tho frauculua family ;
avocet, bittern, black coc atoop, coach-
whip bird» cuckoos, gang gang oockatoos,
land rail, all other members of the rail
family, porphyrio, coots, etc.; larks
and those known as pipet ami
eincloramphus ; malleo hen, ni^ht-jara,
plover or peewit, ull Ifaer kinds of
plover exceps the southearn stonplover
or curlew ; shrike-tit, sittells,
stilts, ?wamp or ground parrakect, tc»i,
thrushes, ttee»crcopers, thickheads,
wcdge*bill, wild duck of any specie?,
wood swallow","Echuca, Victoria",1898-05-10,true,http://trove.nla.gov.au/ndp/del/article/114962756,http://dbpedia.org/resource/Echuca,,KzegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, &c. The
following are the close seasons
throughout Victoria for the year IHE
WHOLE YEAR, All birds, crcept sparrows
and minas, nofc iaigonous to Australia
and their produce (inoludng eggs),
antelope, bee«eaters, bustard or wild
turkey, California!! quail, dcor,
epithianuras, fanta ils, flycatchers,
great kinefish'T or laughing jackass,
grouse, ibis, lyre-birds, magpies,
magpie larks, owls, partridges,
pheasants, platypus, podargus vor mor
es, . robins, seals, southern stono
plovor » -rlow, swallow warblers, white
swan, T- ; - *ii,. . 14TII JuNETr. -On","Echuca, Victoria",1898-10-08,true,http://trove.nla.gov.au/ndp/del/article/114966529,http://dbpedia.org/resource/Echuca,,ZjegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, &c. The
following are the closo treasons
throughout Victoria for tho year : THE
WHOLE YEAR, All birds, except sparrowa
and minas, not indigenous to Australia
and their produce (iiclud* ng eggs),
antelopo, bee-eaters, bustard or wild
turkey. Calif«rnian quail, deer,
cpithianuras, fant ila. fly-catchers,
great kinpfish' r or lauch. ing jackals,
pr.iuse, ibis, lyre-birds, magpies,
magpie lurks. owls, partridges,
pheasants, platvpus, podaigas or
mopokes, robins, seals, southern stone
plover or curlew, .swallow warblers,
white swan, wrenn. 14TH Jhns TO 20rjr
Deoembkr. Blaok swan, emu, wild goeae of
all kinds. lea AUGUST to LAST DAY OF
FEBRUARY VOLLOWINO. Bronze-wi""ged or
othor wild pigeons, quail. 1ST AUGUST TO
20TH DECEMBER (Both dates inclusive.) AH
b rds knr>wn AS cranes, such M heions,
ijrfts, oto. honey-eaters, ccept wattle
Urd an'' eat her heads ; all mombors of
the , - .jf'-nhis f»mi)y ; avooot,
bittrru, blaok co<> r/t ol«-\<hip bird,
cuoknos, gang gang U»voo», land rail,
al)(other members of the rail family,
porphyrin, coots, etc. ; larkn and
tho«?e known ay pi pet and
oinoloramphuii niallcc lien, nightjars,
plover or puew t, all Oirr kinds of
plover exceps tho southcarn atonplover
or curlew : shrike-tit, aittells,
stilts, swamp","Echuca, Victoria",1898-08-04,true,http://trove.nla.gov.au/ndp/del/article/114964835,http://dbpedia.org/resource/Echuca,,QDegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons tor Game, &c. The
following are tho close seasons .
throughout Victoria for tho year ! THE
WHOLE YEAR. All birds, oxcept sparrows
and minae, not inigcuons to Australia
and their produce (includ* ng egg*),
untclope, bee-oaters, bustard or wild
turkey, Califoraian quail,
deor,""cpitbianura8, fantuila, fly-
catchers, great kingfisher or laugh, iug
jackasH, grouso, ibis, lyro-birds,
magpies, magpio larks, owls, partridges,
pheasants', platypus, podargus or
mopokes, robins, sealaj southern 6tone
plover or curlew, Bwallowwarblers, white
awan, wrens. * 14th JUNE TO 20rir
DECEMBER. Black swan, emu, wild geese of
all kinds. 1ST AUGUST TO LAST DAY OP
FEBRUARY FOLLOWING. Bron/e-wioged or
other wild pigeons, quail*.' l.vr AUGUST
TO 20TH DECEMBER (Both dates inclusive.)
Ail b rds known .vi cranes, such as
heions, eto. honey-eaters, except wattle
lii-.l and eathtr heads ; all members of
tho gr.tuctilus family ; avocofc,
bittern, black cockfttonp, coach-
whip'bird, cuckoos, gang gang cockatoos,
land rail, all other members of tho rail
family, porphyrio, coots, etc. ; larks
and ihopo known an pipet and
cincloramphuu' mall so hen, night-jaro,
plover or peew t, all Ox r kinds of
plover cxccps the southearn stonplover
or curlew ; shrike.tit, oittello,
stilts, r.wamp or ground parrakcet,
tc»'i, thrushes, troo-crcoparw,
thickheads, wodge-bill, wild duck ftn y
specie?, wood swallows","Echuca, Victoria",1898-11-30,true,http://trove.nla.gov.au/ndp/del/article/114968107,http://dbpedia.org/resource/Echuca,,iDegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","
all kinds, Iht AUGUST TO LAST DAY OV
FEBRUARY FOLLOWING. Qronze-winged or
othvr wild pigeons, quail, lbT AUGUST TO
20TII DECEMBER. ,, (Both
dates,inclusive.) All1 birflfe-known ah
cranes, sucb AH herons, ..RrfitBivotc.
honoy-catora, ovcept wattle t)trd4v and
eathcr heads j all members of the .
iirtuculua family ; avocet, bittern,
black coc katoos, coach-whip bird,
cuckoos, gang gang cockatoos, land rail,
all other members of tho mil family*
porphyrio, coots, etc. ; larks and thoMJ
known as pipot and cincloramphus iralloo
lion, plover or peew t, all *h» r kinds
of plover oxccp","Echuca, Victoria",1898-11-04,true,http://trove.nla.gov.au/ndp/del/article/114967389,http://dbpedia.org/resource/Echuca,,ejegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, Ac. The
following aro tho olose seasons
throughout Victoria for tho year :— THE
WHOLE year. All birds, oxcept sparrown
and minas, not inigonoua to Australia
and thoir produco (includng eggs),
antelope, boc-caturs, buatard or wild
lurkey, Californian quail, deor,
epithianuras, fantitils, fly-catchors,
great kingfiahfr or laughing jackass,
grouso, ibis, lyre-birds, magpies,
magpio larks, owls, partridges,
pheasants, platypus, podargno or
mopokes, robins, seals, southern ntono
plover or curlew, awaUow warblers, whito
swan, wrenb. 14tii June to 20tii
Dkoemjirr. Black swan, emu, wild geeso
of all kinds. 1st August to last day op
February FOLLOWING. Sronze-wit'ged or
other wild pigeons, quail. 1st August to
20tii December. (Both dates inclusive.)
AU birds known as cranes, such aa
lieions, grets, otc. honoy-eaters,
except wattlo bird and oathor hoads •
all mombors of the tjrauculus family ;
avocot, bittern, blaok cockatoos,
co.ich-whip-bird, cuokooa, gang pang
cookatooa, land rail, all other mcmbera
of tho rail family, porphyrio, coots,
etc. ; larks and those known as pipot
and cincloramphua malice hen, niqht-
jaro, plovor or peew t, nil thev kinds
of plover oxccps tho aouthearn
stonplover or curlew ; shriko.tit,
sittolls, stilts, Bwamp or ground
parrakeet, tc*«, tbruBhos, tree-
oreepero, thiekhoads, wclgo-bill, wild
duck any species, wood swailowo","Echuca, Victoria",1899-01-23,true,http://trove.nla.gov.au/ndp/del/article/115007939,http://dbpedia.org/resource/Echuca,,rDegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, <&c. The
following are the close seasons
throughout Victoria for the year THE
WHOLE YEAB. All birds, except sparrows
and tninas, not in* igenoas to Australia
and their produoe (inolud* ng eggs),
antelope, bee-eaters, bustard or wild
turkey, Galifornian quail, deor,
epithianuraa, fantiiila. fly-oatchers,
great kingfisher or laughing jaokass,
grouse, ibis, lyro-birda, magpioa,
magpie larks, owls, partridges,
pheasants, platypus, podargus or
mopokes, robins, seals, southern stone
plover or ourlew, swallow warblers,
whito swan, wrens. , 14th Jonb to 20th
Deoembbb. Blaok swan, emu, wild geese of
all kinds; Ibt August to last day of
February FOLLOWING, Bronze-winged or
other wild pigoons, quail* IhT Auqust to
20tii Deoember* (Both dates inclusive.)
All birds known ab cranes, such as
herons, crete, etc. honoy-oators, evcopt
wattlo bird and oathor heads ; all
mombors of tho i-.rnuculua family ;
avooefc, bittern, black cockatoos,
coach-whip bird, cuckoos, gang gang
cockatoon, land rail, all other members
of the rail family, porphyrio, coots,
eto. ; larks and thoao known as pipot
and oiuoloraraphuu ■ malbe.hen,
nightjars, plover or peew t, ali tbor
kinds of plover axceps the southearn
sfcoriplover or ourlew ; ehrike-tit,
Eittells, stilts, swamp or. ground
parrakcet,. ti»i, thrushes,
treo'oreepera, thiokhondu; wodgo»bill,
wild duck any epocioe, wood swallows","Echuca, Victoria",1899-01-03,true,http://trove.nla.gov.au/ndp/del/article/115007299,http://dbpedia.org/resource/Echuca,,nzegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, &c. The
following aro tho*cloBO seasons for
throughout Victoria for the year : TJIE
WHOLE YEAR. All birds, except sparrows
and minas, not indigenous to Australia
and their produce (including eggs),
antelope, boe-oators, bustard or wild
turkey, California!! quail, deer,
epithianuras, fantuils, fly*catcbora,
great kingfisher or laugh' ing jackass,
grouse, ibis, lyre-birds, magpies,
magpie larks, owls, partridges,
pheasants, , platypus, podargus or
mopokes, robins, Boals, southern ? stono
plover or ourlew, swallow wf*rblors,
white swan, wrens. 14TII JUNE TO 20TH
Deoemcf.k. .Black swan, emu, wild geeao
of all kinds. 1ST AUGUST TO LAST DAY. OF
FEBUUARY FOLLOWING. Bronze-wi»>ged or
other wild pigeons, quail. 1ST AUGUST TO
20TII DECEMBER (Both dates inclueivo.)
All b^rds known as cranes, such as
lietons, grets, eto. honoy-oaters,
except wattlo bird and Gather beads ;
all members of tho i>rauculus family
avecet, bittern, blaok cockatoos, coach-
whip bird, cuokoos, gang gang cnokatoos,
landrail, all other members of the rail
family, porphyrio, coots, eto. j larks
and those known as pipefc and
ciucloramphus ; malleo hen, night^jarn,
plover or peewit, all other kindfl of
plover exceps tho southearn stonpiover
or curlew ; shrike-tit, Bittolls,
stilts, flwamp or ground parrukeet,
tca>, thrushes, tree-crocpers,
thickheads, wedge-bill, wild duck bf any
spcoice, wood swallows","Echuca, Victoria",1898-04-01,true,http://trove.nla.gov.au/ndp/del/article/114961808,http://dbpedia.org/resource/Echuca,,IjegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, &c. The
following aro tho closo seasons for
throughout Victoria for tho your THE
WUOLE YEAR. All birds, except sparrows
aud minaa, not indigonouB to Australia
and their produce (including cggn),
antolopo, bco-eatorB, bustard or wild
turkey, Caiifornian quail, dcor,
epithianuraa, fantiiiJa, fly-oatohere,
great kingfialu-r or laughing jackaes,
grouao, ibis, lyre-birds, magpies,
magpio larks, owls, partridges,
pheasants, platypus, podarguri or
mopokes, robins, seals, southern stono
plover or curlow, swallow | warblers,
white swan, wrens. 14TH Jonk TO 20TH
DECEMBER. Black swan, emu, wild gocee of
all kinds. 1ST AUGUST TO LAST DAY OF
FEBRUARY VOLLOWINa. Bronzo-winged or
other wild pigeons, quail. 1st AUGUST TO
20TII DECEMBER (Both datea inclusive.)
All birds known as cranes, such as
herons, grets, etc. honey-oatora, oxcept
vrattlo bird and eathor hoads ; all
mombera of the grnuoulus family ;
avocot, bittern, black cockatoos, coach-
whip-bird, cuckoos, gang gang cockatoos,
landrail, all other mombera of tho rail
family, porphyrio, coots, eto. ; larks
and thoso known as pipet and
cinoloramphus ; malleo hon, uight-jaro,
plover or peewit, all other kinds of
plover exceps tho southearn stonplover
or curlew ; shriko-tit, sittella,
stilts, swamp or ground parrakoot,
tc.««, thruahcB, trce-creepers,
thickheads, wodge-bill, wild duck of any
Bpecies, wood swallows","Echuca, Victoria",1898-04-05,true,http://trove.nla.gov.au/ndp/del/article/114961869,http://dbpedia.org/resource/Echuca,,JDegbJABXJXPPepFNbin,8591153933
